timestamp,open,close,r,equity_r
2025-07-31 18:30:00+00:00,117910.8,117811.0,,0.0
2025-07-31 18:45:00+00:00,117881.1,117630.3,,0.0
2025-07-31 19:00:00+00:00,117686.0,117274.1,,0.0
2025-07-31 19:15:00+00:00,117274.1,117171.7,,0.0
2025-07-31 19:30:00+00:00,117216.1,116985.6,,0.0
2025-07-31 19:45:00+00:00,116938.7,116766.5,,0.0
2025-07-31 20:00:00+00:00,116894.6,116637.9,,0.0
2025-07-31 20:15:00+00:00,116585.5,116640.0,,0.0
2025-07-31 20:30:00+00:00,116728.2,116582.1,,0.0
2025-07-31 20:45:00+00:00,116570.7,116550.0,,0.0
2025-07-31 21:00:00+00:00,116550.1,116573.3,,0.0
2025-07-31 21:15:00+00:00,116573.4,116739.6,,0.0
2025-07-31 21:30:00+00:00,116756.0,116735.4,,0.0
2025-07-31 21:45:00+00:00,116774.3,116518.4,,0.0
2025-07-31 22:00:00+00:00,116325.9,116220.3,,0.0
2025-07-31 22:15:00+00:00,116198.2,116132.5,,0.0
2025-07-31 22:30:00+00:00,116218.6,116217.4,,0.0
2025-07-31 22:45:00+00:00,116195.8,116138.9,,0.0
2025-07-31 23:00:00+00:00,116100.0,116290.0,,0.0
2025-07-31 23:15:00+00:00,116282.1,116063.9,,0.0
2025-07-31 23:30:00+00:00,116060.6,115774.2,,0.0
2025-07-31 23:45:00+00:00,115820.4,115769.3,,0.0
2025-08-01 00:00:00+00:00,115740.7,115306.6,,0.0
2025-08-01 00:15:00+00:00,115377.3,115809.9,,0.0
2025-08-01 00:30:00+00:00,115809.2,115614.5,,0.0
2025-08-01 00:45:00+00:00,115480.0,115418.0,,0.0
2025-08-01 01:00:00+00:00,115392.7,114622.7,,0.0
2025-08-01 01:15:00+00:00,114654.8,115211.9,,0.0
2025-08-01 01:30:00+00:00,115190.7,115328.7,,0.0
2025-08-01 01:45:00+00:00,115304.8,115268.5,,0.0
2025-08-01 02:00:00+00:00,115305.7,115545.4,,0.0
2025-08-01 02:15:00+00:00,115545.6,115671.4,,0.0
2025-08-01 02:30:00+00:00,115650.1,115942.2,,0.0
2025-08-01 02:45:00+00:00,115942.1,115953.2,,0.0
2025-08-01 03:00:00+00:00,115953.3,115857.6,,0.0
2025-08-01 03:15:00+00:00,115826.0,116022.3,,0.0
2025-08-01 03:30:00+00:00,116022.2,115861.4,,0.0
2025-08-01 03:45:00+00:00,115826.0,115664.9,,0.0
2025-08-01 04:00:00+00:00,115665.0,115364.1,,0.0
2025-08-01 04:15:00+00:00,115464.7,115525.3,,0.0
2025-08-01 04:30:00+00:00,115541.2,115593.4,,0.0
2025-08-01 04:45:00+00:00,115575.9,115680.4,,0.0
2025-08-01 05:00:00+00:00,115691.8,115816.1,,0.0
2025-08-01 05:15:00+00:00,115831.0,115643.7,,0.0
2025-08-01 05:30:00+00:00,115637.4,115568.0,,0.0
2025-08-01 05:45:00+00:00,115568.0,115579.1,,0.0
2025-08-01 06:00:00+00:00,115593.1,115468.3,,0.0
2025-08-01 06:15:00+00:00,115473.4,115364.0,,0.0
2025-08-01 06:30:00+00:00,115274.8,115111.2,,0.0
2025-08-01 06:45:00+00:00,115128.7,115107.3,,0.0
2025-08-01 07:00:00+00:00,115160.0,114990.0,,0.0
2025-08-01 07:15:00+00:00,114979.0,114904.1,,0.0
2025-08-01 07:30:00+00:00,114904.0,114694.8,,0.0
2025-08-01 07:45:00+00:00,114771.6,115019.0,,0.0
2025-08-01 08:00:00+00:00,115018.9,114708.6,,0.0
2025-08-01 08:15:00+00:00,114708.5,114392.2,,0.0
2025-08-01 08:30:00+00:00,114436.5,114557.9,,0.0
2025-08-01 08:45:00+00:00,114559.9,114736.4,,0.0
2025-08-01 09:00:00+00:00,114700.0,115009.9,,0.0
2025-08-01 09:15:00+00:00,115024.0,115279.0,,0.0
2025-08-01 09:30:00+00:00,115256.3,115207.4,,0.0
2025-08-01 09:45:00+00:00,115207.5,115019.2,,0.0
2025-08-01 10:00:00+00:00,115019.1,115150.8,,0.0
2025-08-01 10:15:00+00:00,115200.4,115092.4,,0.0
2025-08-01 10:30:00+00:00,115019.0,114984.9,,0.0
2025-08-01 10:45:00+00:00,114993.3,114800.3,,0.0
2025-08-01 11:00:00+00:00,114813.2,114984.4,,0.0
2025-08-01 11:15:00+00:00,114996.8,115060.2,,0.0
2025-08-01 11:30:00+00:00,115076.7,115249.1,,0.0
2025-08-01 11:45:00+00:00,115249.0,115261.5,,0.0
2025-08-01 12:00:00+00:00,115296.2,115462.0,,0.0
2025-08-01 12:15:00+00:00,115461.9,115356.6,,0.0
2025-08-01 12:30:00+00:00,115447.1,115826.0,,0.0
2025-08-01 12:45:00+00:00,115831.1,115775.4,,0.0
2025-08-01 13:00:00+00:00,115734.5,115941.9,,0.0
2025-08-01 13:15:00+00:00,115853.8,115643.2,,0.0
2025-08-01 13:30:00+00:00,115552.6,115074.1,,0.0
2025-08-01 13:45:00+00:00,115019.0,114363.8,,0.0
2025-08-01 14:00:00+00:00,114377.9,115094.9,,0.0
2025-08-01 14:15:00+00:00,115166.2,115727.1,,0.0
2025-08-01 14:30:00+00:00,115734.6,115399.3,,0.0
2025-08-01 14:45:00+00:00,115509.0,115644.9,,0.0
2025-08-01 15:00:00+00:00,115571.3,115259.9,,0.0
2025-08-01 15:15:00+00:00,115206.0,114745.1,,0.0
2025-08-01 15:30:00+00:00,114816.2,115198.5,,0.0
2025-08-01 15:45:00+00:00,115274.7,115404.9,,0.0
2025-08-01 16:00:00+00:00,115360.0,115561.1,,0.0
2025-08-01 16:15:00+00:00,115599.6,115618.5,,0.0
2025-08-01 16:30:00+00:00,115495.0,115296.9,,0.0
2025-08-01 16:45:00+00:00,115410.6,114992.2,,0.0
2025-08-01 17:00:00+00:00,115043.3,114640.5,,0.0
2025-08-01 17:15:00+00:00,114597.0,114645.2,,0.0
2025-08-01 17:30:00+00:00,114651.2,114524.3,,0.0
2025-08-01 17:45:00+00:00,114539.2,114427.6,,0.0
2025-08-01 18:00:00+00:00,114449.9,114170.4,,0.0
2025-08-01 18:15:00+00:00,114171.6,114229.1,,0.0
2025-08-01 18:30:00+00:00,114229.1,114186.9,,0.0
2025-08-01 18:45:00+00:00,114177.3,113827.0,,0.0
2025-08-01 19:00:00+00:00,113800.0,113812.7,,0.0
2025-08-01 19:15:00+00:00,113735.7,113390.8,,0.0
2025-08-01 19:30:00+00:00,113357.0,113303.4,,0.0
2025-08-01 19:45:00+00:00,113300.0,113329.4,,0.0
2025-08-01 20:00:00+00:00,113329.5,113299.4,,0.0
2025-08-01 20:15:00+00:00,113281.3,113502.3,,0.0
2025-08-01 20:30:00+00:00,113556.2,113599.9,,0.0
2025-08-01 20:45:00+00:00,113697.7,113949.6,,0.0
2025-08-01 21:00:00+00:00,113979.4,113927.9,,0.0
2025-08-01 21:15:00+00:00,113900.2,113990.0,,0.0
2025-08-01 21:30:00+00:00,113990.0,113981.8,,0.0
2025-08-01 21:45:00+00:00,113980.5,113989.6,,0.0
2025-08-01 22:00:00+00:00,114011.1,113659.5,,0.0
2025-08-01 22:15:00+00:00,113715.5,113209.5,,0.0
2025-08-01 22:30:00+00:00,113439.2,113010.5,,0.0
2025-08-01 22:45:00+00:00,113100.6,113161.6,,0.0
2025-08-01 23:00:00+00:00,113145.0,113252.9,,0.0
2025-08-01 23:15:00+00:00,113293.3,113561.8,,0.0
2025-08-01 23:30:00+00:00,113394.5,113326.8,,0.0
2025-08-01 23:45:00+00:00,113354.3,113404.5,,0.0
2025-08-02 00:00:00+00:00,113306.1,113366.8,,0.0
2025-08-02 00:15:00+00:00,113334.3,113579.5,,0.0
2025-08-02 00:30:00+00:00,113540.8,113600.0,,0.0
2025-08-02 00:45:00+00:00,113642.4,113841.3,,0.0
2025-08-02 01:00:00+00:00,113827.7,113800.0,,0.0
2025-08-02 01:15:00+00:00,113763.8,113622.2,,0.0
2025-08-02 01:30:00+00:00,113614.2,113625.0,,0.0
2025-08-02 01:45:00+00:00,113585.2,113662.0,,0.0
2025-08-02 02:00:00+00:00,113670.3,113732.9,,0.0
2025-08-02 02:15:00+00:00,113734.5,113605.7,,0.0
2025-08-02 02:30:00+00:00,113733.0,113666.2,,0.0
2025-08-02 02:45:00+00:00,113681.6,113671.4,,0.0
2025-08-02 03:00:00+00:00,113713.8,113870.1,,0.0
2025-08-02 03:15:00+00:00,113870.1,113828.3,,0.0
2025-08-02 03:30:00+00:00,113828.3,113839.7,,0.0
2025-08-02 03:45:00+00:00,113828.3,113866.0,,0.0
2025-08-02 04:00:00+00:00,113896.0,113860.7,,0.0
2025-08-02 04:15:00+00:00,113860.6,114010.1,,0.0
2025-08-02 04:30:00+00:00,113978.5,114041.0,,0.0
2025-08-02 04:45:00+00:00,114041.0,114021.8,,0.0
2025-08-02 05:00:00+00:00,114041.0,114000.0,,0.0
2025-08-02 05:15:00+00:00,113985.0,113999.9,,0.0
2025-08-02 05:30:00+00:00,113999.9,114013.7,,0.0
2025-08-02 05:45:00+00:00,113934.7,113978.6,,0.0
2025-08-02 06:00:00+00:00,113987.6,113910.6,,0.0
2025-08-02 06:15:00+00:00,113860.6,113565.9,,0.0
2025-08-02 06:30:00+00:00,113587.8,113511.1,,0.0
2025-08-02 06:45:00+00:00,113599.0,113709.3,,0.0
2025-08-02 07:00:00+00:00,113706.0,113696.5,,0.0
2025-08-02 07:15:00+00:00,113696.0,113910.7,,0.0
2025-08-02 07:30:00+00:00,113910.6,113934.6,,0.0
2025-08-02 07:45:00+00:00,113932.6,114013.2,,0.0
2025-08-02 08:00:00+00:00,113992.2,113963.7,,0.0
2025-08-02 08:15:00+00:00,113966.0,113928.1,,0.0
2025-08-02 08:30:00+00:00,113928.1,113739.6,,0.0
2025-08-02 08:45:00+00:00,113728.5,113728.5,,0.0
2025-08-02 09:00:00+00:00,113720.7,113836.7,,0.0
2025-08-02 09:15:00+00:00,113818.7,113759.8,,0.0
2025-08-02 09:30:00+00:00,113713.1,113602.8,,0.0
2025-08-02 09:45:00+00:00,113589.7,113700.6,,0.0
2025-08-02 10:00:00+00:00,113721.6,113622.7,,0.0
2025-08-02 10:15:00+00:00,113601.3,113634.9,,0.0
2025-08-02 10:30:00+00:00,113628.6,113500.1,,0.0
2025-08-02 10:45:00+00:00,113500.1,113617.1,,0.0
2025-08-02 11:00:00+00:00,113547.4,113501.4,,0.0
2025-08-02 11:15:00+00:00,113500.1,113865.7,,0.0
2025-08-02 11:30:00+00:00,113852.3,113804.9,,0.0
2025-08-02 11:45:00+00:00,113801.1,113791.5,,0.0
2025-08-02 12:00:00+00:00,113791.5,113737.5,,0.0
2025-08-02 12:15:00+00:00,113737.5,113737.2,,0.0
2025-08-02 12:30:00+00:00,113730.7,113716.7,,0.0
2025-08-02 12:45:00+00:00,113622.3,113646.0,,0.0
2025-08-02 13:00:00+00:00,113646.1,113510.0,,0.0
2025-08-02 13:15:00+00:00,113500.0,113302.1,,0.0
2025-08-02 13:30:00+00:00,113294.8,113400.0,,0.0
2025-08-02 13:45:00+00:00,113435.3,113472.9,,0.0
2025-08-02 14:00:00+00:00,113499.9,113400.0,,0.0
2025-08-02 14:15:00+00:00,113400.1,113274.7,,0.0
2025-08-02 14:30:00+00:00,113243.2,113045.2,,0.0
2025-08-02 14:45:00+00:00,113045.2,113159.3,,0.0
2025-08-02 15:00:00+00:00,113155.9,113244.4,,0.0
2025-08-02 15:15:00+00:00,113244.5,113279.9,,0.0
2025-08-02 15:30:00+00:00,113242.2,113027.7,,0.0
2025-08-02 15:45:00+00:00,113027.4,112875.3,,0.0
2025-08-02 16:00:00+00:00,112840.1,112607.7,,0.0
2025-08-02 16:15:00+00:00,112770.1,112926.3,,0.0
2025-08-02 16:30:00+00:00,112907.9,113076.5,,0.0
2025-08-02 16:45:00+00:00,113076.6,113154.7,,0.0
2025-08-02 17:00:00+00:00,113154.7,113341.7,,0.0
2025-08-02 17:15:00+00:00,113341.7,113314.1,,0.0
2025-08-02 17:30:00+00:00,113372.3,113161.8,,0.0
2025-08-02 17:45:00+00:00,113102.8,112750.0,,0.0
2025-08-02 18:00:00+00:00,112793.2,112555.3,,0.0
2025-08-02 18:15:00+00:00,112644.2,112402.6,,0.0
2025-08-02 18:30:00+00:00,112402.6,112432.1,,0.0
2025-08-02 18:45:00+00:00,112510.5,112330.6,,0.0
2025-08-02 19:00:00+00:00,112359.3,112115.0,,0.0
2025-08-02 19:15:00+00:00,112115.0,112662.7,,0.0
2025-08-02 19:30:00+00:00,112669.1,112747.9,,0.0
2025-08-02 19:45:00+00:00,112659.2,112281.6,,0.0
2025-08-02 20:00:00+00:00,112263.1,112314.7,,0.0
2025-08-02 20:15:00+00:00,112377.4,112443.7,,0.0
2025-08-02 20:30:00+00:00,112404.8,112393.6,,0.0
2025-08-02 20:45:00+00:00,112414.5,112660.1,,0.0
2025-08-02 21:00:00+00:00,112782.8,112592.2,,0.0
2025-08-02 21:15:00+00:00,112629.9,112584.5,,0.0
2025-08-02 21:30:00+00:00,112629.8,112852.4,,0.0
2025-08-02 21:45:00+00:00,112873.5,113056.4,,0.0
2025-08-02 22:00:00+00:00,112898.8,112898.7,,0.0
2025-08-02 22:15:00+00:00,112898.7,112597.7,,0.0
2025-08-02 22:30:00+00:00,112612.1,112805.6,,0.0
2025-08-02 22:45:00+00:00,112811.0,112866.7,,0.0
2025-08-02 23:00:00+00:00,112858.4,112680.6,,0.0
2025-08-02 23:15:00+00:00,112722.4,112345.0,,0.0
2025-08-02 23:30:00+00:00,112364.1,112775.5,,0.0
2025-08-02 23:45:00+00:00,112733.9,112557.3,,0.0
2025-08-03 00:00:00+00:00,112584.3,112632.9,,0.0
2025-08-03 00:15:00+00:00,112679.4,112339.5,,0.0
2025-08-03 00:30:00+00:00,112338.3,112701.1,,0.0
2025-08-03 00:45:00+00:00,112686.4,112960.4,,0.0
2025-08-03 01:00:00+00:00,112968.0,113002.6,,0.0
2025-08-03 01:15:00+00:00,112973.6,113132.6,,0.0
2025-08-03 01:30:00+00:00,113184.8,113197.4,,0.0
2025-08-03 01:45:00+00:00,113211.6,113134.2,,0.0
2025-08-03 02:00:00+00:00,113126.8,113300.3,,0.0
2025-08-03 02:15:00+00:00,113300.3,113391.9,,0.0
2025-08-03 02:30:00+00:00,113352.3,113417.0,,0.0
2025-08-03 02:45:00+00:00,113417.9,113450.0,,0.0
2025-08-03 03:00:00+00:00,113450.0,113450.0,,0.0
2025-08-03 03:15:00+00:00,113449.9,113529.4,,0.0
2025-08-03 03:30:00+00:00,113521.9,113655.9,,0.0
2025-08-03 03:45:00+00:00,113655.9,113655.5,,0.0
2025-08-03 04:00:00+00:00,113603.6,113449.9,,0.0
2025-08-03 04:15:00+00:00,113468.9,113517.5,,0.0
2025-08-03 04:30:00+00:00,113514.9,113450.0,,0.0
2025-08-03 04:45:00+00:00,113449.9,113474.6,,0.0
2025-08-03 05:00:00+00:00,113485.1,113506.0,,0.0
2025-08-03 05:15:00+00:00,113516.8,113610.7,,0.0
2025-08-03 05:30:00+00:00,113587.6,113572.1,,0.0
2025-08-03 05:45:00+00:00,113572.1,113634.6,,0.0
2025-08-03 06:00:00+00:00,113636.7,113541.3,,0.0
2025-08-03 06:15:00+00:00,113534.0,113573.8,,0.0
2025-08-03 06:30:00+00:00,113594.5,113512.2,,0.0
2025-08-03 06:45:00+00:00,113512.2,113545.3,,0.0
2025-08-03 07:00:00+00:00,113648.0,113633.5,,0.0
2025-08-03 07:15:00+00:00,113648.0,113647.9,,0.0
2025-08-03 07:30:00+00:00,113647.9,113693.1,,0.0
2025-08-03 07:45:00+00:00,113710.6,113682.4,,0.0
2025-08-03 08:00:00+00:00,113682.5,113798.0,,0.0
2025-08-03 08:15:00+00:00,113781.8,113727.7,,0.0
2025-08-03 08:30:00+00:00,113727.6,113648.0,,0.0
2025-08-03 08:45:00+00:00,113648.1,113693.4,,0.0
2025-08-03 09:00:00+00:00,113690.2,113680.5,,0.0
2025-08-03 09:15:00+00:00,113687.0,113651.2,,0.0
2025-08-03 09:30:00+00:00,113668.2,113662.2,,0.0
2025-08-03 09:45:00+00:00,113673.1,113668.2,,0.0
2025-08-03 10:00:00+00:00,113663.7,113752.1,,0.0
2025-08-03 10:15:00+00:00,113753.1,113745.5,,0.0
2025-08-03 10:30:00+00:00,113708.9,113810.4,,0.0
2025-08-03 10:45:00+00:00,113804.8,113856.8,,0.0
2025-08-03 11:00:00+00:00,113875.0,114247.8,,0.0
2025-08-03 11:15:00+00:00,114158.9,114162.4,,0.0
2025-08-03 11:30:00+00:00,114103.0,113911.4,,0.0
2025-08-03 11:45:00+00:00,113965.2,114047.1,,0.0
2025-08-03 12:00:00+00:00,113896.0,113771.2,,0.0
2025-08-03 12:15:00+00:00,113771.1,113819.5,,0.0
2025-08-03 12:30:00+00:00,113816.4,113875.0,,0.0
2025-08-03 12:45:00+00:00,113988.9,114044.7,,0.0
2025-08-03 13:00:00+00:00,114044.7,114059.1,,0.0
2025-08-03 13:15:00+00:00,114068.1,113875.0,,0.0
2025-08-03 13:30:00+00:00,113890.1,113933.8,,0.0
2025-08-03 13:45:00+00:00,113922.1,113933.5,,0.0
2025-08-03 14:00:00+00:00,113970.7,113802.0,,0.0
2025-08-03 14:15:00+00:00,113868.2,113648.1,,0.0
2025-08-03 14:30:00+00:00,113697.7,113833.8,,0.0
2025-08-03 14:45:00+00:00,113741.0,113783.3,,0.0
2025-08-03 15:00:00+00:00,113773.2,113746.7,,0.0
2025-08-03 15:15:00+00:00,113775.2,113819.0,,0.0
2025-08-03 15:30:00+00:00,113819.0,113875.0,,0.0
2025-08-03 15:45:00+00:00,113875.0,113954.7,,0.0
2025-08-03 16:00:00+00:00,113924.8,113768.2,,0.0
2025-08-03 16:15:00+00:00,113801.6,113882.1,,0.0
2025-08-03 16:30:00+00:00,113880.5,113944.6,,0.0
2025-08-03 16:45:00+00:00,113963.5,113998.6,,0.0
2025-08-03 17:00:00+00:00,113998.6,114071.1,,0.0
2025-08-03 17:15:00+00:00,114102.9,114024.8,,0.0
2025-08-03 17:30:00+00:00,114018.4,114041.2,,0.0
2025-08-03 17:45:00+00:00,113994.1,114103.0,,0.0
2025-08-03 18:00:00+00:00,114098.8,114134.4,,0.0
2025-08-03 18:15:00+00:00,114110.9,114331.0,,0.0
2025-08-03 18:30:00+00:00,114282.3,114370.2,,0.0
2025-08-03 18:45:00+00:00,114329.7,114309.5,,0.0
2025-08-03 19:00:00+00:00,114370.2,114398.9,,0.0
2025-08-03 19:15:00+00:00,114422.0,114529.8,,0.0
2025-08-03 19:30:00+00:00,114535.0,114445.1,,0.0
2025-08-03 19:45:00+00:00,114445.0,114331.0,,0.0
2025-08-03 20:00:00+00:00,114331.0,114218.0,,0.0
2025-08-03 20:15:00+00:00,114222.6,114206.8,,0.0
2025-08-03 20:30:00+00:00,114236.3,114403.2,,0.0
2025-08-03 20:45:00+00:00,114428.9,114426.4,,0.0
2025-08-03 21:00:00+00:00,114408.4,114531.2,,0.0
2025-08-03 21:15:00+00:00,114514.3,114526.5,,0.0
2025-08-03 21:30:00+00:00,114526.6,114500.0,,0.0
2025-08-03 21:45:00+00:00,114410.0,114466.7,,0.0
2025-08-03 22:00:00+00:00,114442.6,114236.0,,0.0
2025-08-03 22:15:00+00:00,114227.8,114112.9,,0.0
2025-08-03 22:30:00+00:00,114148.1,114265.1,,0.0
2025-08-03 22:45:00+00:00,114279.1,114329.1,,0.0
2025-08-03 23:00:00+00:00,114321.4,114386.2,,0.0
2025-08-03 23:15:00+00:00,114435.2,114346.9,,0.0
2025-08-03 23:30:00+00:00,114301.9,114218.7,,0.0
2025-08-03 23:45:00+00:00,114225.0,114213.9,,0.0
2025-08-04 00:00:00+00:00,114217.1,114136.5,-0.6759166017013114,-0.7159166017013114
2025-08-04 00:15:00+00:00,114141.4,114283.4,,-0.7159166017013114
2025-08-04 00:30:00+00:00,114331.0,114606.8,,-0.7159166017013114
2025-08-04 00:45:00+00:00,114583.8,114858.1,,-0.7159166017013114
2025-08-04 01:00:00+00:00,114903.8,114774.6,,-0.7159166017013114
2025-08-04 01:15:00+00:00,114709.2,114885.5,,-0.7159166017013114
2025-08-04 01:30:00+00:00,114885.4,114748.9,,-0.7159166017013114
2025-08-04 01:45:00+00:00,114718.6,114675.7,,-0.7159166017013114
2025-08-04 02:00:00+00:00,114741.9,114502.6,,-0.7159166017013114
2025-08-04 02:15:00+00:00,114550.1,114722.3,,-0.7159166017013114
2025-08-04 02:30:00+00:00,114726.6,114722.0,,-0.7159166017013114
2025-08-04 02:45:00+00:00,114674.0,114757.1,,-0.7159166017013114
2025-08-04 03:00:00+00:00,114789.0,114709.5,,-0.7159166017013114
2025-08-04 03:15:00+00:00,114713.1,114678.6,,-0.7159166017013114
2025-08-04 03:30:00+00:00,114698.5,114678.5,,-0.7159166017013114
2025-08-04 03:45:00+00:00,114678.4,114612.2,,-0.7159166017013114
2025-08-04 04:00:00+00:00,114602.1,114637.2,,-0.7159166017013114
2025-08-04 04:15:00+00:00,114621.0,114609.5,,-0.7159166017013114
2025-08-04 04:30:00+00:00,114602.0,114395.2,,-0.7159166017013114
2025-08-04 04:45:00+00:00,114404.6,114385.6,,-0.7159166017013114
2025-08-04 05:00:00+00:00,114404.5,114333.6,,-0.7159166017013114
2025-08-04 05:15:00+00:00,114318.9,114262.8,-1.0,-1.7559166017013115
2025-08-04 05:30:00+00:00,114286.5,114232.3,,-1.7559166017013115
2025-08-04 05:45:00+00:00,114220.9,114409.0,,-1.7559166017013115
2025-08-04 06:00:00+00:00,114413.2,114273.5,,-1.7559166017013115
2025-08-04 06:15:00+00:00,114235.7,114213.3,-1.0,-2.7959166017013115
2025-08-04 06:30:00+00:00,114216.9,114414.7,,-2.7959166017013115
2025-08-04 06:45:00+00:00,114322.6,114441.8,,-2.7959166017013115
2025-08-04 07:00:00+00:00,114415.9,114526.5,,-2.7959166017013115
2025-08-04 07:15:00+00:00,114520.0,114509.4,,-2.7959166017013115
2025-08-04 07:30:00+00:00,114509.3,114662.0,,-2.7959166017013115
2025-08-04 07:45:00+00:00,114674.0,114655.2,,-2.7959166017013115
2025-08-04 08:00:00+00:00,114669.9,114686.7,,-2.7959166017013115
2025-08-04 08:15:00+00:00,114699.3,114502.3,,-2.7959166017013115
2025-08-04 08:30:00+00:00,114445.5,114554.8,,-2.7959166017013115
2025-08-04 08:45:00+00:00,114533.1,114477.3,,-2.7959166017013115
2025-08-04 09:00:00+00:00,114552.5,114552.4,,-2.7959166017013115
2025-08-04 09:15:00+00:00,114552.5,114635.5,,-2.7959166017013115
2025-08-04 09:30:00+00:00,114694.5,114560.0,,-2.7959166017013115
2025-08-04 09:45:00+00:00,114560.0,114408.8,,-2.7959166017013115
2025-08-04 10:00:00+00:00,114408.9,114403.5,,-2.7959166017013115
2025-08-04 10:15:00+00:00,114463.3,114470.5,,-2.7959166017013115
2025-08-04 10:30:00+00:00,114419.0,114359.7,,-2.7959166017013115
2025-08-04 10:45:00+00:00,114359.7,114331.0,,-2.7959166017013115
2025-08-04 11:00:00+00:00,114331.0,114323.7,,-2.7959166017013115
2025-08-04 11:15:00+00:00,114313.5,114359.8,,-2.7959166017013115
2025-08-04 11:30:00+00:00,114359.8,114359.7,,-2.7959166017013115
2025-08-04 11:45:00+00:00,114359.8,114475.4,,-2.7959166017013115
2025-08-04 12:00:00+00:00,114511.3,114506.7,,-2.7959166017013115
2025-08-04 12:15:00+00:00,114505.2,114397.0,,-2.7959166017013115
2025-08-04 12:30:00+00:00,114384.0,114371.4,,-2.7959166017013115
2025-08-04 12:45:00+00:00,114356.6,114458.5,,-2.7959166017013115
2025-08-04 13:00:00+00:00,114455.5,114420.2,,-2.7959166017013115
2025-08-04 13:15:00+00:00,114410.9,114217.0,,-2.7959166017013115
2025-08-04 13:30:00+00:00,114217.1,114674.0,,-2.7959166017013115
2025-08-04 13:45:00+00:00,114705.1,114903.7,,-2.7959166017013115
2025-08-04 14:00:00+00:00,114903.8,115257.0,,-2.7959166017013115
2025-08-04 14:15:00+00:00,115257.0,115400.0,,-2.7959166017013115
2025-08-04 14:30:00+00:00,115400.0,115043.2,,-2.7959166017013115
2025-08-04 14:45:00+00:00,115019.1,114723.8,,-2.7959166017013115
2025-08-04 15:00:00+00:00,114741.7,114952.2,,-2.7959166017013115
2025-08-04 15:15:00+00:00,114984.1,114789.4,,-2.7959166017013115
2025-08-04 15:30:00+00:00,114789.4,114653.4,,-2.7959166017013115
2025-08-04 15:45:00+00:00,114658.6,114788.9,,-2.7959166017013115
2025-08-04 16:00:00+00:00,114789.0,115159.7,,-2.7959166017013115
2025-08-04 16:15:00+00:00,115056.6,114971.7,,-2.7959166017013115
2025-08-04 16:30:00+00:00,114915.6,115036.7,,-2.7959166017013115
2025-08-04 16:45:00+00:00,115106.2,115306.5,,-2.7959166017013115
2025-08-04 17:00:00+00:00,115248.9,115593.3,,-2.7959166017013115
2025-08-04 17:15:00+00:00,115624.2,115485.7,,-2.7959166017013115
2025-08-04 17:30:00+00:00,115485.7,115220.6,,-2.7959166017013115
2025-08-04 17:45:00+00:00,115231.7,115201.3,,-2.7959166017013115
