timestamp,symbol,timeframe,price,ema200,ema20,atr14,rsi2,trend_up,pullback_signal,pullback_entry,pullback_stop,pullback_qty,breakout_signal,breakout_entry,breakout_stop,breakout_qty
2025-08-07 20:41:17 UTC,BTC/USDT,15m,117424.4,115233.53254921289,116777.43163760478,207.98169574446666,79.10348269523331,True,False,,,,False,,,
2025-08-07 20:41:17 UTC,ETH/USDT,15m,3861.18,3711.0020034561144,3838.061969085221,11.55969354073036,63.30167731425325,True,False,,,,False,,,
